generation,num_individuals,value
5271,17357,0.00011
5281,17295,0.00011
5291,17353,0.00011
5301,17416,0.00011
5311,17485,0.00011
5321,17367,0.00011
5331,17290,0.00011
5341,17316,0.00011
5351,17347,0.00011
5361,17332,0.00011
5371,17372,0.00011
5381,17358,0.00011
5391,17340,0.00011
5401,17429,0.00011
5411,17483,0.00011
5421,17519,0.00011
5431,17394,0.00011
5441,17446,0.00011
5451,17552,0.00011
5461,17509,0.00011
5471,17356,0.00011
5481,17323,0.00011
5491,17198,0.00011
5501,17018,0.00011
5511,17071,0.00011
5521,17024,0.00011
5531,17092,0.00011
5541,17156,0.00011
5551,17259,0.00011
5561,17383,0.00011
5571,17425,0.00011
5581,17296,0.00011
5591,17287,0.00011
5601,17437,0.00011
5611,17361,0.00011
5621,17363,0.00011
5631,17332,0.00011
5641,17349,0.00011
5651,17392,0.00011
5661,17273,0.00011
5671,17289,0.00011
5681,17350,0.00011
5691,17451,0.00011
5701,17350,0.00011
5711,17334,0.00011
5721,17395,0.00011
5731,17352,0.00011
5741,17329,0.00011
5751,17295,0.00011
5761,17302,0.00011
5771,17158,0.00011
5781,17077,0.00011
5791,17091,0.00011
5801,17191,0.00011
5811,17419,0.00011
5821,17497,0.00011
5831,17577,0.00011
5841,17738,0.00011
5851,17790,0.00011
5861,17785,0.00011
5871,17561,0.00011
5881,17533,0.00011
5891,17470,0.00011
5901,17657,0.00011
5911,17491,0.00011
5921,17522,0.00011
5931,17527,0.00011
5941,17520,0.00011
5951,17515,0.00011
5961,17548,0.00011
5971,17559,0.00011
5981,17482,0.00011
5991,17519,0.00011
6001,17560,0.00011
6011,17646,0.00011
6021,17643,0.00011
6031,17599,0.00011
6041,17521,0.00011
6051,17510,0.00011
6061,17511,0.00011
6071,17531,0.00011
6081,17481,0.00011
6091,17589,0.00011
6101,17468,0.00011
6111,17468,0.00011
6121,17452,0.00011
6131,17520,0.00011
6141,17437,0.00011
6151,17527,0.00011
6161,17569,0.00011
6171,17863,0.00011
6181,17880,0.00011
6191,17921,0.00011
6201,17931,0.00011
6211,17894,0.00011
6221,17777,0.00011
6231,17775,0.00011
6241,17764,0.00011
6251,17819,0.00011
6261,17881,0.00011
6271,17917,0.00011
6281,17990,0.00011
6291,17973,0.00011
6301,17925,0.00011
6311,17900,0.00011
6321,17915,0.00011
6331,17881,0.00011
6341,17896,0.00011
6351,17714,0.00011
6361,17556,0.00011
6371,17668,0.00011
6381,17607,0.00011
6391,17507,0.00011
6401,17599,0.00011
6411,17474,0.00011
6421,17440,0.00011
6431,17270,0.00011
6441,17422,0.00011
6451,17300,0.00011
6461,17368,0.00011
6471,17396,0.00011
6481,17393,0.00011
6491,17475,0.00011
6501,17541,0.00011
6511,17400,0.00011
6521,17396,0.00011
6531,17480,0.00011
6541,17567,0.00011
6551,17646,0.00011
6561,17643,0.00011
6571,17555,0.00011
6581,17553,0.00011
6591,17643,0.00011
6601,17631,0.00011
6611,17628,0.00011
6621,17482,0.00011
6631,17520,0.00011
6641,17428,0.00011
6651,17351,0.00011
6661,17438,0.00011
6671,17416,0.00011
6681,17421,0.00011
6691,17453,0.00011
6701,17558,0.00011
6711,17704,0.00011
6721,17755,0.00011
6731,17750,0.00011
6741,17677,0.00011
6751,17717,0.00011
6761,17663,0.00011
6771,17605,0.00011
6781,17438,0.00011
6791,17434,0.00011
6801,17499,0.00011
6811,17379,0.00011
6821,17391,0.00011
6831,17393,0.00011
6841,17498,0.00011
6851,17493,0.00011
6861,17551,0.00011
6871,17476,0.00011
6881,17501,0.00011
6891,17512,0.00011
6901,17558,0.00011
6911,17587,0.00011
6921,17572,0.00011
6931,17481,0.00011
6941,17311,0.00011
6951,17412,0.00011
6961,17528,0.00011
6971,17648,0.00011
6981,17711,0.00011
6991,17797,0.00011
7001,17810,0.00011
7011,17741,0.00011
7021,17922,0.00011
7031,17896,0.00011
7041,17903,0.00011
7051,18000,0.00011
7061,17778,0.00011
7071,17604,0.00011
7081,17617,0.00011
7091,17752,0.00011
7101,17781,0.00011
7111,17706,0.00011
7121,17926,0.00011
7131,17836,0.00011
7141,17759,0.00011
7151,17761,0.00011
7161,17568,0.00011
7171,17493,0.00011
7181,17496,0.00011
7191,17556,0.00011
7201,17498,0.00011
7211,17533,0.00011
7221,17666,0.00011
7231,17713,0.00011
7241,17543,0.00011
7251,17501,0.00011
7261,17486,0.00011
7271,17376,0.00011
7281,17450,0.00011
7291,17502,0.00011
7301,17451,0.00011
7311,17283,0.00011
7321,17109,0.00011
7331,17121,0.00011
7341,17129,0.00011
7351,17279,0.00011
7361,17243,0.00011
7371,17333,0.00011
7381,17239,0.00011
7391,17086,0.00011
7401,17085,0.00011
7411,17049,0.00011
7421,17051,0.00011
7431,17071,0.00011
7441,17180,0.00011
7451,17276,0.00011
7461,17275,0.00011
7471,17287,0.00011
7481,17279,0.00011
7491,17317,0.00011
7501,17428,0.00011
7511,17481,0.00011
7521,17441,0.00011
7531,17457,0.00011
7541,17548,0.00011
7551,17498,0.00011
7561,17594,0.00011
7571,17575,0.00011
7581,17584,0.00011
7591,17677,0.00011
7601,17557,0.00011
7611,17503,0.00011
7621,17479,0.00011
7631,17414,0.00011
7641,17356,0.00011
7651,17195,0.00011
7661,17157,0.00011
7671,17095,0.00011
7681,17209,0.00011
7691,17336,0.00011
7701,17381,0.00011
7711,17409,0.00011
7721,17605,0.00011
7731,17653,0.00011
7741,17700,0.00011
7751,17655,0.00011
7761,17425,0.00011
7771,17314,0.00011
7781,17247,0.00011
7791,17219,0.00011
7801,17260,0.00011
7811,17302,0.00011
7821,17264,0.00011
7831,17419,0.00011
7841,17493,0.00011
7851,17489,0.00011
7861,17420,0.00011
7871,17467,0.00011
7881,17733,0.00011
7891,17618,0.00011
7901,17754,0.00011
7911,17718,0.00011
7921,17701,0.00011
7931,17661,0.00011
7941,17598,0.00011
7951,17452,0.00011
7961,17421,0.00011
7971,17477,0.00011
7981,17600,0.00011
7991,17444,0.00011
8001,17415,0.00011
8011,17474,0.00011
8021,17482,0.00011
8031,17322,0.00011
8041,17356,0.00011
8051,17440,0.00011
8061,17311,0.00011
8071,17499,0.00011
8081,17643,0.00011
8091,17556,0.00011
8101,17570,0.00011
8111,17621,0.00011
8121,17526,0.00011
8131,17547,0.00011
8141,17489,0.00011
8151,17425,0.00011
8161,17451,0.00011
8171,17250,0.00011
8181,17321,0.00011
8191,17394,0.00011
8201,17427,0.00011
8211,17213,0.00011
8221,17278,0.00011
8231,17253,0.00011
8241,17131,0.00011
8251,17130,0.00011
8261,17162,0.00011
8271,17164,0.00011
8281,16959,0.00011
8291,16829,0.00011
8301,16828,0.00011
8311,16861,0.00011
8321,16890,0.00011
8331,16958,0.00011
8341,16929,0.00011
8351,16983,0.00011
8361,17106,0.00011
8371,17116,0.00011
8381,17106,0.00011
8391,17127,0.00011
8401,17041,0.00011
8411,17016,0.00011
8421,17143,0.00011
8431,17180,0.00011
8441,16930,0.00011
8451,17007,0.00011
8461,16992,0.00011
8471,17002,0.00011
8481,16956,0.00011
8491,16886,0.00011
8501,16809,0.00011
8511,16826,0.00011
8521,16746,0.00011
8531,16968,0.00011
8541,17044,0.00011
8551,17011,0.00011
8561,17017,0.00011
8571,17091,0.00011
8581,17121,0.00011
8591,17210,0.00011
8601,17148,0.00011
8611,17055,0.00011
8621,17128,0.00011
8631,16980,0.00011
8641,17043,0.00011
8651,17072,0.00011
8661,17233,0.00011
8671,17292,0.00011
8681,17372,0.00011
8691,17216,0.00011
8701,17169,0.00011
8711,17134,0.00011
8721,17041,0.00011
8731,16978,0.00011
8741,17091,0.00011
8751,17158,0.00011
8761,17039,0.00011
8771,17143,0.00011
8781,17105,0.00011
8791,17162,0.00011
8801,17161,0.00011
8811,17206,0.00011
8821,17025,0.00011
8831,17102,0.00011
8841,17227,0.00011
8851,17172,0.00011
8861,17333,0.00011
8871,17354,0.00011
8881,17370,0.00011
8891,17339,0.00011
8901,17411,0.00011
8911,17226,0.00011
8921,17355,0.00011
8931,17485,0.00011
8941,17531,0.00011
8951,17531,0.00011
8961,17448,0.00011
8971,17441,0.00011
8981,17467,0.00011
8991,17427,0.00011
9001,17528,0.00011
9011,17497,0.00011
9021,17377,0.00011
9031,17442,0.00011
9041,17434,0.00011
9051,17230,0.00011
9061,17377,0.00011
9071,17402,0.00011
9081,17538,0.00011
9091,17534,0.00011
9101,17335,0.00011
9111,17413,0.00011
9121,17343,0.00011
9131,17191,0.00011
9141,17127,0.00011
9151,17118,0.00011
9161,17136,0.00011
9171,17233,0.00011
9181,17253,0.00011
9191,17220,0.00011
9201,17109,0.00011
9211,17097,0.00011
9221,17118,0.00011
9231,17189,0.00011
9241,17165,0.00011
9251,17140,0.00011
9261,17152,0.00011
9271,17189,0.00011
9281,17228,0.00011
9291,17293,0.00011
9301,17327,0.00011
9311,17376,0.00011
9321,17448,0.00011
9331,17521,0.00011
9341,17530,0.00011
9351,17603,0.00011
9361,17561,0.00011
9371,17690,0.00011
9381,17665,0.00011
9391,17512,0.00011
9401,17445,0.00011
9411,17489,0.00011
9421,17444,0.00011
9431,17458,0.00011
9441,17491,0.00011
9451,17432,0.00011
9461,17367,0.00011
9471,17507,0.00011
9481,17534,0.00011
9491,17502,0.00011
9501,17474,0.00011
9511,17487,0.00011
9521,17617,0.00011
9531,17619,0.00011
9541,17514,0.00011
9551,17647,0.00011
9561,17544,0.00011
9571,17581,0.00011
9581,17637,0.00011
9591,17656,0.00011
9601,17478,0.00011
9611,17524,0.00011
9621,17502,0.00011
9631,17583,0.00011
9641,17587,0.00011
9651,17751,0.00011
9661,17751,0.00011
9671,17762,0.00011
9681,17732,0.00011
9691,17778,0.00011
9701,17767,0.00011
9711,17648,0.00011
9721,17686,0.00011
9731,17622,0.00011
9741,17566,0.00011
9751,17597,0.00011
9761,17520,0.00011
9771,17448,0.00011
9781,17482,0.00011
9791,17421,0.00011
9801,17310,0.00011
9811,17395,0.00011
9821,17474,0.00011
9831,17435,0.00011
9841,17564,0.00011
9851,17684,0.00011
9861,17686,0.00011
9871,17664,0.00011
9881,17706,0.00011
9891,17629,0.00011
9901,17784,0.00011
9911,17705,0.00011
9921,17653,0.00011
9931,17577,0.00011
9941,17677,0.00011
9951,17721,0.00011
9961,17484,0.00011
9971,17398,0.00011
9981,17407,0.00011
9991,17267,0.00011
10001,17130,0.00011
10011,17128,0.00011
10021,17183,0.00011
10031,17118,0.00011
10041,17201,0.00011
10051,17248,0.00011
10061,17286,0.00011
10071,17296,0.00011
10081,17348,0.00011
10091,17315,0.00011
10101,17272,0.00011
10111,17327,0.00011
10121,17308,0.00011
10131,17268,0.00011
10141,17376,0.00011
10151,17436,0.00011
10161,17387,0.00011
10171,17424,0.00011
10181,17334,0.00011
10191,17223,0.00011
10201,17352,0.00011
10211,17269,0.00011
10221,17334,0.00011
10231,17335,0.00011
10241,17466,0.00011
10251,17411,0.00011
10261,17489,0.00011
10271,17423,0.00011
10281,17388,0.00011
10291,17434,0.00011
10301,17419,0.00011
10311,17413,0.00011
10321,17391,0.00011
10331,17422,0.00011
10341,17525,0.00011
10351,17476,0.00011
10361,17511,0.00011
10371,17491,0.00011
10381,17596,0.00011
10391,17577,0.00011
10401,17414,0.00011
10411,17354,0.00011
10421,17305,0.00011
10431,17341,0.00011
10441,17433,0.00011
10451,17523,0.00011
10461,17512,0.00011
10471,17456,0.00011
10481,17406,0.00011
10491,17480,0.00011
10501,17491,0.00011
10511,17439,0.00011
10521,17545,0.00011
10531,17406,0.00011
10541,17472,0.00011
10551,17596,0.00011
10561,17578,0.00011
10571,17617,0.00011
10581,17733,0.00011
10591,17618,0.00011
10601,17570,0.00011
10611,17677,0.00011
10621,17723,0.00011
10631,17873,0.00011
10641,17777,0.00011
10651,17807,0.00011
10661,17740,0.00011
10671,17649,0.00011
10681,17688,0.00011
10691,17570,0.00011
10701,17774,0.00011
10711,17666,0.00011
10721,17513,0.00011
10731,17499,0.00011
10741,17468,0.00011
10751,17366,0.00011
10761,17479,0.00011
10771,17483,0.00011
10781,17514,0.00011
10791,17478,0.00011
10801,17564,0.00011
10811,17496,0.00011
10821,17450,0.00011
10831,17394,0.00011
10841,17419,0.00011
10851,17419,0.00011
10861,17442,0.00011
10871,17379,0.00011
10881,17345,0.00011
10891,17344,0.00011
10901,17461,0.00011
10911,17454,0.00011
10921,17236,0.00011
10931,17283,0.00011
10941,17311,0.00011
10951,17325,0.00011
10961,17388,0.00011
10971,17397,0.00011
10981,17389,0.00011
10991,17404,0.00011
11001,17346,0.00011
11011,17250,0.00011
11021,17386,0.00011
11031,17373,0.00011
11041,17395,0.00011
11051,17484,0.00011
11061,17520,0.00011
11071,17500,0.00011
11081,17282,0.00011
11091,17251,0.00011
11101,17338,0.00011
11111,17301,0.00011
11121,17255,0.00011
11131,17330,0.00011
11141,17412,0.00011
11151,17361,0.00011
11161,17312,0.00011
11171,17503,0.00011
11181,17628,0.00011
11191,17556,0.00011
11201,17514,0.00011
11211,17414,0.00011
11221,17353,0.00011
11231,17408,0.00011
11241,17430,0.00011
11251,17399,0.00011
11261,17463,0.00011
11271,17432,0.00011
11281,17460,0.00011
11291,17381,0.00011
11301,17299,0.00011
11311,17298,0.00011
11321,17446,0.00011
11331,17421,0.00011
11341,17539,0.00011
11351,17529,0.00011
11361,17574,0.00011
11371,17599,0.00011
11381,17620,0.00011
11391,17571,0.00011
11401,17623,0.00011
11411,17610,0.00011
11421,17637,0.00011
11431,17733,0.00011
11441,17769,0.00011
11451,17777,0.00011
11461,17781,0.00011
11471,17867,0.00011
11481,17808,0.00011
11491,17885,0.00011
11501,17849,0.00011
11511,17788,0.00011
11521,17685,0.00011
11531,17563,0.00011
11541,17500,0.00011
11551,17418,0.00011
11561,17336,0.00011
11571,17435,0.00011
11581,17496,0.00011
11591,17420,0.00011
11601,17451,0.00011
11611,17613,0.00011
11621,17650,0.00011
11631,17625,0.00011
11641,17537,0.00011
11651,17470,0.00011
11661,17467,0.00011
11671,17541,0.00011
11681,17603,0.00011
11691,17549,0.00011
11701,17498,0.00011
11711,17338,0.00011
11721,17365,0.00011
11731,17368,0.00011
11741,17290,0.00011
11751,17261,0.00011
11761,17196,0.00011
11771,17323,0.00011
11781,17450,0.00011
11791,17345,0.00011
11801,17451,0.00011
11811,17563,0.00011
11821,17578,0.00011
11831,17400,0.00011
11841,17541,0.00011
11851,17612,0.00011
11861,17661,0.00011
11871,17574,0.00011
11881,17459,0.00011
11891,17466,0.00011
11901,17446,0.00011
11911,17420,0.00011
11921,17567,0.00011
11931,17584,0.00011
11941,17665,0.00011
11951,17560,0.00011
11961,17576,0.00011
11971,17664,0.00011
11981,17854,0.00011
11991,17825,0.00011
12001,17691,0.00011
12011,17840,0.00011
12021,17781,0.00011
12031,17904,0.00011
12041,17765,0.00011
12051,17835,0.00011
12061,17848,0.00011
12071,17815,0.00011
12081,17841,0.00011
12091,17831,0.00011
12101,17953,0.00011
12111,18134,0.00011
12121,18104,0.00011
12131,18070,0.00011
12141,18042,0.00011
12151,18037,0.00011
12161,18042,0.00011
12171,17970,0.00011
12181,17983,0.00011
12191,17862,0.00011
12201,17854,0.00011
12211,17861,0.00011
12221,17841,0.00011
12231,17815,0.00011
12241,17644,0.00011
12251,17606,0.00011
12261,17673,0.00011
12271,17560,0.00011
12281,17518,0.00011
12291,17559,0.00011
12301,17571,0.00011
12311,17464,0.00011
12321,17638,0.00011
12331,17672,0.00011
12341,17642,0.00011
12351,17565,0.00011
12361,17645,0.00011
12371,17460,0.00011
12381,17470,0.00011
12391,17450,0.00011
12401,17451,0.00011
12411,17398,0.00011
12421,17393,0.00011
12431,17413,0.00011
12441,17372,0.00011
12451,17262,0.00011
12461,17231,0.00011
12471,17134,0.00011
12481,17184,0.00011
12491,17089,0.00011
12501,17038,0.00011
12511,17183,0.00011
12521,17496,0.00011
12531,17479,0.00011
12541,17451,0.00011
12551,17409,0.00011
12561,17446,0.00011
12571,17336,0.00011
12581,17282,0.00011
12591,17313,0.00011
12601,17255,0.00011
12611,17365,0.00011
12621,17431,0.00011
12631,17415,0.00011
12641,17514,0.00011
12651,17619,0.00011
12661,17616,0.00011
12671,17506,0.00011
12681,17431,0.00011
12691,17431,0.00011
12701,17370,0.00011
12711,17251,0.00011
12721,17282,0.00011
12731,17285,0.00011
12741,17161,0.00011
12751,17286,0.00011
12761,17223,0.00011
12771,17305,0.00011
12781,17376,0.00011
12791,17352,0.00011
12801,17506,0.00011
12811,17594,0.00011
12821,17546,0.00011
12831,17446,0.00011
12841,17508,0.00011
12851,17522,0.00011
12861,17446,0.00011
12871,17531,0.00011
12881,17392,0.00011
12891,17334,0.00011
12901,17334,0.00011
12911,17299,0.00011
12921,17241,0.00011
12931,17265,0.00011
12941,17437,0.00011
12951,17474,0.00011
12961,17583,0.00011
12971,17555,0.00011
12981,17652,0.00011
12991,17585,0.00011
13001,17584,0.00011
13011,17583,0.00011
13021,17587,0.00011
13031,17535,0.00011
13041,17533,0.00011
13051,17385,0.00011
13061,17521,0.00011
13071,17483,0.00011
13081,17456,0.00011
13091,17471,0.00011
13101,17506,0.00011
13111,17479,0.00011
13121,17417,0.00011
13131,17416,0.00011
13141,17297,0.00011
13151,17331,0.00011
13161,17219,0.00011
13171,17214,0.00011
13181,17097,0.00011
1,100,0.00017
11,95,0.00017
21,111,0.00017
31,124,0.00017
41,125,0.00017
51,130,0.00017
61,146,0.00017
71,161,0.00017
81,176,0.00017
91,184,0.00017
101,195,0.00017
111,218,0.00017
121,234,0.00017
131,245,0.00017
141,263,0.00017
151,286,0.00017
161,338,0.00017
171,342,0.00017
181,379,0.00017
191,406,0.00017
201,417,0.00017
211,442,0.00017
221,467,0.00017
231,497,0.00017
241,531,0.00017
251,578,0.00017
261,617,0.00017
271,675,0.00017
281,698,0.00017
291,732,0.00017
301,807,0.00017
311,872,0.00017
321,957,0.00017
331,1013,0.00017
341,1091,0.00017
351,1194,0.00017
361,1284,0.00017
371,1370,0.00017
381,1451,0.00017
391,1556,0.00017
401,1708,0.00017
411,1884,0.00017
421,1992,0.00017
431,2109,0.00017
441,2223,0.00017
451,2428,0.00017
461,2532,0.00017
471,2716,0.00017
481,2866,0.00017
491,3018,0.00017
501,3188,0.00017
511,3419,0.00017
521,3628,0.00017
531,3869,0.00017
541,4056,0.00017
551,4185,0.00017
561,4477,0.00017
571,4641,0.00017
581,4969,0.00017
591,5255,0.00017
601,5626,0.00017
611,5971,0.00017
621,6213,0.00017
631,6515,0.00017
641,6773,0.00017
651,7051,0.00017
661,7302,0.00017
671,7515,0.00017
681,7845,0.00017
691,8154,0.00017
701,8609,0.00017
711,8935,0.00017
721,9282,0.00017
731,9556,0.00017
741,9949,0.00017
751,10336,0.00017
761,10608,0.00017
771,10959,0.00017
781,11307,0.00017
791,11590,0.00017
801,11974,0.00017
811,12082,0.00017
821,12521,0.00017
831,12875,0.00017
841,13077,0.00017
851,13404,0.00017
861,13696,0.00017
871,14017,0.00017
881,14293,0.00017
891,14538,0.00017
901,14671,0.00017
911,14742,0.00017
921,14961,0.00017
931,15092,0.00017
941,15269,0.00017
951,15582,0.00017
961,15666,0.00017
971,15816,0.00017
981,15903,0.00017
991,15928,0.00017
1001,16127,0.00017
1011,16206,0.00017
1021,16260,0.00017
1031,16361,0.00017
1041,16436,0.00017
1051,16315,0.00017
1061,16437,0.00017
1071,16477,0.00017
1081,16449,0.00017
1091,16446,0.00017
1101,16519,0.00017
1111,16572,0.00017
1121,16570,0.00017
1131,16558,0.00017
1141,16741,0.00017
1151,16805,0.00017
1161,16672,0.00017
1171,16693,0.00017
1181,16647,0.00017
1191,16700,0.00017
1201,16779,0.00017
1211,16865,0.00017
1221,16893,0.00017
1231,16890,0.00017
1241,16988,0.00017
1251,17061,0.00017
1261,17088,0.00017
1271,17301,0.00017
1281,17211,0.00017
1291,17248,0.00017
1301,17302,0.00017
1311,17413,0.00017
1321,17405,0.00017
1331,17401,0.00017
1341,17378,0.00017
1351,17302,0.00017
1361,17287,0.00017
1371,17264,0.00017
1381,17388,0.00017
1391,17407,0.00017
1401,17552,0.00017
1411,17427,0.00017
1421,17256,0.00017
1431,17295,0.00017
1441,17237,0.00017
1451,17149,0.00017
1461,17193,0.00017
1471,17110,0.00017
1481,17096,0.00017
1491,17156,0.00017
1501,17216,0.00017
1511,17292,0.00017
1521,17295,0.00017
1531,17194,0.00017
1541,17128,0.00017
1551,17271,0.00017
1561,17173,0.00017
1571,17267,0.00017
1581,17281,0.00017
1591,17301,0.00017
1601,17395,0.00017
1611,17411,0.00017
1621,17475,0.00017
1631,17613,0.00017
1641,17529,0.00017
1651,17448,0.00017
1661,17356,0.00017
1671,17341,0.00017
1681,17280,0.00017
1691,17388,0.00017
1701,17580,0.00017
1711,17561,0.00017
1721,17542,0.00017
1731,17433,0.00017
1741,17510,0.00017
1751,17486,0.00017
1761,17423,0.00017
1771,17462,0.00017
1781,17394,0.00017
1791,17434,0.00017
1801,17315,0.00017
1811,17238,0.00017
1821,17354,0.00017
1831,17437,0.00017
1841,17534,0.00017
1851,17545,0.00017
1861,17501,0.00017
1871,17466,0.00017
1881,17542,0.00017
1891,17520,0.00017
1901,17648,0.00017
1911,17638,0.00017
1921,17512,0.00017
1931,17297,0.00017
1941,17366,0.00017
1951,17545,0.00017
1961,17514,0.00017
1971,17475,0.00017
1981,17306,0.00017
1991,17217,0.00017
2001,17175,0.00017
2011,17229,0.00017
2021,17162,0.00017
2031,17160,0.00017
2041,17209,0.00017
2051,17242,0.00017
2061,17162,0.00017
2071,17224,0.00017
2081,17320,0.00017
2091,17265,0.00017
2101,17372,0.00017
2111,17338,0.00017
2121,17351,0.00017
2131,17313,0.00017
2141,17330,0.00017
2151,17497,0.00017
2161,17526,0.00017
2171,17636,0.00017
2181,17646,0.00017
2191,17679,0.00017
2201,17584,0.00017
2211,17642,0.00017
2221,17593,0.00017
2231,17664,0.00017
2241,17671,0.00017
2251,17713,0.00017
2261,17628,0.00017
2271,17432,0.00017
2281,17507,0.00017
2291,17607,0.00017
2301,17443,0.00017
2311,17302,0.00017
2321,17192,0.00017
2331,17080,0.00017
2341,17193,0.00017
2351,17083,0.00017
2361,17165,0.00017
2371,17207,0.00017
2381,17304,0.00017
2391,17320,0.00017
2401,17313,0.00017
2411,17360,0.00017
2421,17324,0.00017
2431,17338,0.00017
2441,17312,0.00017
2451,17281,0.00017
2461,17298,0.00017
2471,17252,0.00017
